# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
1368 -0.1122867844264607 -0.16821691319610305 3.0353367805908156 255 255 255 1.0 33 0 35 0
1369 -0.20922723588241776 -0.4295641491882382 2.916365020160378 255 255 255 1.0 33 0 35 0
1370 -0.19718738188752746 -0.3906620209307907 2.935236973728587 255 255 255 1.0 33 0 35 0
1371 -0.19718738188752746 -0.3906620209307907 2.935236973728587 255 255 255 1.0 33 0 35 0
1372 -0.21047072413972712 -0.42591279164500767 2.923768562317927 255 255 255 1.0 33 0 35 0
1373 -0.2067362755895916 -0.40662331046266315 2.933019498423095 255 255 255 1.0 33 0 35 0
1374 -0.2067362755895916 -0.40662331046266315 2.933019498423095 255 255 255 1.0 33 0 35 0
1375 -0.11554589434232951 -0.1447825414148207 3.0528522022300595 255 255 255 1.0 33 0 35 0
1376 -0.11554589434232951 -0.1447825414148207 3.0528522022300595 255 255 255 1.0 33 0 35 0
1377 -0.13410504663071857 -0.17733362215295245 3.040632735926857 255 255 255 1.0 33 0 35 0
1378 -0.17569647655157392 -0.3044943902666761 2.990298113942454 255 255 255 1.0 33 0 35 0
1379 -0.1910610054874347 -0.3397610817479513 2.973649610646045 255 255 255 1.0 33 0 35 0
1380 -0.13366097696225446 -0.1675550641460784 3.0504613974603116 255 255 255 1.0 33 0 35 0
1381 -0.2199240817414166 -0.4191423394732765 2.9398146182376967 255 255 255 1.0 33 0 35 0
1382 -0.21847496906313424 -0.4115401295107878 2.9437103991339195 255 255 255 1.0 33 0 35 0
1383 -0.20884703081268025 -0.34949706383480655 2.967515504931441 255 255 255 1.0 33 0 35 0
1384 -0.19355381109480954 -0.33424792943015896 2.9805023819951377 255 255 255 1.0 33 0 35 0
1385 -0.19355381109480954 -0.33424792943015896 2.9805023819951377 255 255 255 1.0 33 0 35 0
1386 -0.2192814184029519 -0.3797358339512377 2.956606370415884 255 255 255 1.0 33 0 35 0
1387 -0.1934143123943339 -0.30334245336804466 2.9959099268746954 255 255 255 1.0 33 0 35 0
1388 -0.20012986998685633 -0.3311034691575005 2.986544208680828 255 255 255 1.0 33 0 35 0
1389 -0.20012986998685633 -0.3311034691575005 2.986544208680828 255 255 255 1.0 33 0 35 0
1390 -0.20664944436743532 -0.3222425620307912 2.988539632211527 255 255 255 1.0 33 0 35 0
1391 -0.23098719757868638 -0.3989600135036563 2.964517484617706 255 255 255 1.0 33 0 35 0
1392 -0.34246235111024087 -0.2964979187889725 2.9881159307136054 255 255 255 1.0 33 0 35 0
1393 0.20609116770835179 -0.06271156772402169 2.8922112411692336 255 255 255 1.0 12 0 35 0
1394 0.1890422883877664 -0.11298633287307598 2.891965723996473 255 255 255 1.0 12 0 35 0
1395 0.17120697653754574 -0.07709431516804324 2.952651645716983 255 255 255 1.0 12 0 35 0
1396 0.17120697653754574 -0.07709431516804324 2.952651645716983 255 255 255 1.0 12 0 35 0
1397 0.15693079475548197 -0.07814876465929263 2.9742654207497865 255 255 255 1.0 12 0 35 0
1398 0.15534480943889742 -0.0770987108541241 2.9749011941741164 255 255 255 1.0 12 0 35 0
1399 0.1316715647294324 -0.0404690021347686 3.0319047000690977 255 255 255 1.0 12 0 35 0
1400 0.11832999419401029 -0.09082220921581417 3.0027832236777248 255 255 255 1.0 12 0 35 0
1401 0.11488012084905941 -0.04987755902324095 3.037187352951864 255 255 255 1.0 12 0 35 0
1402 0.10031950085799186 -0.17538516448399977 2.9491393574578395 255 255 255 1.0 12 0 35 0
1403 0.09748845955035715 -0.15699746616632015 2.967008960094814 255 255 255 1.0 12 0 35 0
1404 0.10773350911950486 0.11610940376054397 3.0809042105662074 255 255 255 1.0 12 0 35 0
1405 0.0905787122957328 -0.13728841194938188 2.989175805211276 255 255 255 1.0 12 0 35 0
1406 0.09703523181495075 -0.04270175081748755 3.0485642133340622 255 255 255 1.0 12 0 35 0
1407 0.07448164940835483 -0.19398298107796416 2.9409372992741063 255 255 255 1.0 12 0 35 0
1408 0.07448164940835483 -0.19398298107796416 2.9409372992741063 255 255 255 1.0 12 0 35 0
1409 0.07661495171040116 -0.1392040586072406 2.9931324244822957 255 255 255 1.0 12 0 35 0
1410 0.0676244474551206 -0.19045633688002792 2.950335876999382 255 255 255 1.0 12 0 35 0
1411 0.0676244474551206 -0.19045633688002792 2.950335876999382 255 255 255 1.0 12 0 35 0
1412 0.0818934130330511 -0.033751947790583034 3.0759592827112314 255 255 255 1.0 12 0 35 0
1413 0.05532167132203765 -0.17608126409385624 2.962105898261696 255 255 255 1.0 12 0 35 0
1414 0.061888270235840745 -0.10783727091225644 3.032033021411404 255 255 255 1.0 12 0 35 0
1415 0.061888270235840745 -0.10783727091225644 3.032033021411404 255 255 255 1.0 12 0 35 0
1416 0.06526091415254798 -0.05018172426473789 3.0687033354337148 255 255 255 1.0 12 0 35 0
1417 0.05705299059919679 -0.08663164296020087 3.051344539972828 255 255 255 1.0 12 0 35 0
1418 0.06222186912670698 -0.04402495534454921 3.083085444788302 255 255 255 1.0 12 0 35 0
1419 0.039201397354429096 -0.13783230321717083 3.0140826322241514 255 255 255 1.0 12 0 35 0
1420 0.0435671030925005 -0.057238021297475884 3.0828793127422016 255 255 255 1.0 12 0 35 0
1421 0.03986921033213912 -0.08200144274971481 3.062182823453829 255 255 255 1.0 12 0 35 0
1422 0.03587064068387256 -0.09376448416237902 3.05635374759944 255 255 255 1.0 12 0 35 0
1423 0.028337014092199058 -0.11268719982366808 3.0421385614814227 255 255 255 1.0 12 0 35 0
1424 0.01295834134216968 -0.19001401733102086 2.9602016670912397 255 255 255 1.0 12 0 35 0
1425 0.01295834134216968 -0.19001401733102086 2.9602016670912397 255 255 255 1.0 12 0 35 0
1426 0.03509540097788355 -0.03813157206283936 3.109437955059429 255 255 255 1.0 12 0 35 0
1427 0.01840087109578226 -0.12714048979335998 3.026753864309922 255 255 255 1.0 12 0 35 0
1428 0.030348297483553513 -0.052160432919779634 3.101688499023181 255 255 255 1.0 12 0 35 0
1429 0.005283350457961108 -0.16902678090696166 2.9888526969486247 255 255 255 1.0 12 0 35 0
1430 -0.007748915797891227 -0.1505145289899481 3.008710917381823 255 255 255 1.0 12 0 35 0
1431 0.004981669061925692 -0.07235293473825326 3.0799974136482717 255 255 255 1.0 12 0 35 0
1432 0.007941244628760356 -0.05266561980462033 3.111616792394927 255 255 255 1.0 12 0 35 0
1433 -0.01893613972651248 -0.16245799730994728 2.9939957989895802 255 255 255 1.0 12 0 35 0
1434 -0.013657955911224517 -0.13395393847715767 3.0238460005261225 255 255 255 1.0 12 0 35 0
1435 -0.014975183523971085 -0.12778187005278424 3.0346741718429935 255 255 255 1.0 12 0 35 0
1436 0.0006300219704205338 -0.027839426532075 3.129799524306826 255 255 255 1.0 12 0 35 0
1437 -0.0006596922315046297 -0.03508395097589178 3.1262506644433503 255 255 255 1.0 12 0 35 0
1438 -0.024955775775156012 -0.15799182760296088 2.9975349890570597 255 255 255 1.0 12 0 35 0
1439 -0.0105324535979654 -0.08099416097460056 3.0775683235470352 255 255 255 1.0 12 0 35 0
1440 -0.0073684630260118745 -0.05540022283219808 3.1106997714228677 255 255 255 1.0 12 0 35 0
1441 -0.012637512925802714 -0.07564590513551304 3.084674821746559 255 255 255 1.0 12 0 35 0
1442 -0.03230305978718625 -0.14706160114936387 3.0087927800249625 255 255 255 1.0 12 0 35 0
1443 -0.010670003282526022 -0.03762849400570877 3.1244090769389894 255 255 255 1.0 12 0 35 0
1444 -0.029913111293960952 -0.11642969973667186 3.044989126856969 255 255 255 1.0 12 0 35 0
1445 -0.029844239005723045 -0.10881134571512042 3.057285776986457 255 255 255 1.0 12 0 35 0
1446 -0.038367646992150665 -0.14264306200855068 3.0141476551897757 255 255 255 1.0 12 0 35 0
1447 -0.029585007304466907 -0.09303380016699729 3.0630589564394097 255 255 255 1.0 12 0 35 0
1448 -0.03810364521575806 -0.13235180209559283 3.02346818682633 255 255 255 1.0 12 0 35 0
1449 -0.06739969827414156 -0.2450781381591642 2.9121230397243103 255 255 255 1.0 12 0 35 0
1450 -0.027256848661562742 -0.04359271446691652 3.123885972807029 255 255 255 1.0 12 0 35 0
1451 -0.05494192540077685 -0.16818996202127262 2.993799696314111 255 255 255 1.0 12 0 35 0
1452 -0.06247697945713709 -0.19797342683993138 2.9652448749721834 255 255 255 1.0 12 0 35 0
1453 -0.0499462238220134 -0.11669724909233564 3.0420534139683486 255 255 255 1.0 12 0 35 0
1454 -0.03552367980462412 -0.035045474787013774 3.126263602916894 255 255 255 1.0 12 0 35 0
1455 -0.05717160191499964 -0.13881448646448843 3.0233486590450505 255 255 255 1.0 12 0 35 0
1456 -0.04626102291831192 -0.06169324091133463 3.1095598570007494 255 255 255 1.0 12 0 35 0
1457 -0.0572829737341217 -0.08381366468244016 3.064686808437627 255 255 255 1.0 12 0 35 0
1458 -0.0572829737341217 -0.08381366468244016 3.064686808437627 255 255 255 1.0 12 0 35 0
1459 -0.07827765526533309 -0.20309354320560452 2.9726591863708545 255 255 255 1.0 12 0 35 0
1460 -0.10181606377369086 -0.27927986385832 2.8628701518247337 255 255 255 1.0 12 0 35 0
1461 -0.06749033333577587 -0.12834927168214144 3.0365565736207754 255 255 255 1.0 12 0 35 0
1462 -0.05243841702136459 -0.04921895690893979 3.118014117253039 255 255 255 1.0 12 0 35 0
1463 -0.09355690664899645 -0.2470824103849097 2.947292612206825 255 255 255 1.0 12 0 35 0
1464 -0.0925675113128684 -0.21090471441709555 2.979485159745578 255 255 255 1.0 12 0 35 0
1465 -0.11996742005777293 -0.31772983028104335 2.881706308817849 255 255 255 1.0 12 0 35 0
1466 -0.09734226330343616 -0.19594968021454715 2.9975105965901587 255 255 255 1.0 12 0 35 0
1467 -0.10996670995436164 -0.25993263189770466 2.9494735861361927 255 255 255 1.0 12 0 35 0
1468 -0.10996670995436164 -0.25993263189770466 2.9494735861361927 255 255 255 1.0 12 0 35 0
1469 -0.11057322421778744 -0.25271715354359825 2.9572745116224013 255 255 255 1.0 12 0 35 0
1470 -0.10199774487551262 -0.18568223594915909 3.0090318180235283 255 255 255 1.0 12 0 35 0
1471 -0.1374623260290865 -0.3788943153554189 2.8448921597153296 255 255 255 1.0 12 0 35 0
1472 -0.12964931739367389 -0.6121840628571583 2.8504761621265446 255 255 255 1.0 12 0 35 0
1473 -0.11400105023527346 -0.24073373715725652 2.9701747547373154 255 255 255 1.0 12 0 35 0
1474 -0.11400105023527346 -0.24073373715725652 2.9701747547373154 255 255 255 1.0 12 0 35 0
1475 -0.12566088870945075 -0.3209294814332037 2.915674165451042 255 255 255 1.0 12 0 35 0
1476 -0.15577988969886733 -0.6651564725521256 2.7697225286872764 255 255 255 1.0 12 0 35 0
1477 -0.15577988969886733 -0.6651564725521256 2.7697225286872764 255 255 255 1.0 12 0 35 0
1478 -0.1359116812495298 -0.3613534096427394 2.9003221804329913 255 255 255 1.0 12 0 35 0
1479 -0.11638394953744512 -0.19940530274796364 3.0093040448475397 255 255 255 1.0 12 0 35 0
1480 -0.14401923550085888 -0.3640896940944004 2.910143732065337 255 255 255 1.0 12 0 35 0
1481 -0.13361394879100622 -0.24886135376383814 2.9709290053501416 255 255 255 1.0 12 0 35 0
1482 -0.11649725380396098 0.10635280694066566 3.117460486077035 255 255 255 1.0 12 0 35 0
1483 -0.14397685052434353 -0.3355157196274932 2.94239759676194 255 255 255 1.0 12 0 35 0
1484 -0.14557383738087437 -0.3173682264221331 2.9564160523325596 255 255 255 1.0 12 0 35 0
1485 -0.14557383738087437 -0.3173682264221331 2.9564160523325596 255 255 255 1.0 12 0 35 0
1486 -0.16317731527071988 -0.4836572529602786 2.8770200272632116 255 255 255 1.0 12 0 35 0
1487 -0.15014033925872294 -0.24940584033642396 2.980763886764611 255 255 255 1.0 12 0 35 0
1488 -0.14367926171964726 -0.1847739298208144 3.025471570148967 255 255 255 1.0 12 0 35 0
1489 -0.14367926171964726 -0.1847739298208144 3.025471570148967 255 255 255 1.0 12 0 35 0
1490 -0.14574476751049098 -0.1633255342220355 3.0514949513031864 255 255 255 1.0 12 0 35 0
1491 -0.15944220106207235 -0.24283511943725639 2.989620423000118 255 255 255 1.0 12 0 35 0
1492 -0.1795675182796654 -0.4110607973406529 2.9023997585815553 255 255 255 1.0 12 0 35 0
1493 -0.18625912944735606 -0.4305926374831117 2.895840441835827 255 255 255 1.0 12 0 35 0
1494 -0.1586651604629728 -0.1640775327277525 3.0532928848670253 255 255 255 1.0 12 0 35 0
1495 -0.18595563933804674 -0.40439596673855327 2.914679338601619 255 255 255 1.0 12 0 35 0
1496 -0.17274448292340688 -0.22836246532138949 3.0019269849462105 255 255 255 1.0 12 0 35 0
1497 -0.1911438928562313 -0.4128076396149583 2.9118845525596107 255 255 255 1.0 12 0 35 0
1498 -0.1765443217885089 -0.21866978325650552 3.0112213167975854 255 255 255 1.0 12 0 35 0
1499 -0.20043801769308572 -0.4488000979263101 2.895486092651137 255 255 255 1.0 12 0 35 0
1500 -0.1731855043368195 -0.1735437929627709 3.0454233576920586 255 255 255 1.0 12 0 35 0
1501 -0.17305117582868212 -0.1630463345066492 3.054261551222893 255 255 255 1.0 12 0 35 0
1502 -0.17282413923184586 -0.1107167873852131 3.0771508771057094 255 255 255 1.0 12 0 35 0
1503 -0.1969681347728182 -0.37530446756632513 2.944249656124643 255 255 255 1.0 12 0 35 0
1504 -0.1969681347728182 -0.37530446756632513 2.944249656124643 255 255 255 1.0 12 0 35 0
1505 -0.2014301169987856 -0.4130219707424783 2.9275711933082587 255 255 255 1.0 12 0 35 0
1506 -0.2043200204242994 -0.398992561872587 2.938396616451059 255 255 255 1.0 12 0 35 0
1507 -0.20178902254941908 -0.34249867872694045 2.9625400541632847 255 255 255 1.0 12 0 35 0
1508 -0.19689020377470504 -0.3134713582139587 2.9926871101706927 255 255 255 1.0 12 0 35 0
1509 -0.19234976301840673 -0.182832660646173 3.0388429358222444 255 255 255 1.0 12 0 35 0
1510 -0.20965073298667541 -0.36536437578413505 2.9570313666035752 255 255 255 1.0 12 0 35 0
1511 -0.2141176142575029 -0.4224665075031285 2.9328242105287403 255 255 255 1.0 12 0 35 0
1512 -0.19399275818706987 -0.12703774408463248 3.071035853754477 255 255 255 1.0 12 0 35 0
1513 -0.24666152483389583 -0.5943210729527445 2.802017719815378 255 255 255 1.0 12 0 35 0
1514 -0.19875045558667734 -0.10079645930900306 3.081814425032012 255 255 255 1.0 12 0 35 0
1515 -0.2042805763869934 -0.15042052120259738 3.0595667414853644 255 255 255 1.0 12 0 35 0
1516 -0.2198708489280329 -0.3184053274854669 2.992213033504595 255 255 255 1.0 12 0 35 0
1517 -0.23813866235700792 -0.44638234115620223 2.9102914314973125 255 255 255 1.0 12 0 35 0
1518 -0.23806486862801426 -0.3016107530238586 3.0096283461268185 255 255 255 1.0 12 0 35 0
1519 -0.24694910930745215 -0.4061058453620064 2.9656865299207578 255 255 255 1.0 12 0 35 0
1520 -0.26379793942106244 -0.44030494740804593 2.9351996456767906 255 255 255 1.0 12 0 35 0
1521 -0.2672521078163805 -0.371304078051322 2.9568689795406273 255 255 255 1.0 12 0 35 0
1522 -0.264138670501931 -0.3510961850168933 2.9741216172627527 255 255 255 1.0 12 0 35 0
1523 -0.32455669054282504 -0.3194872827670045 3.009120235886473 255 255 255 1.0 12 0 35 0
1524 -0.32559147270046657 -0.3074008730535583 3.0229742743100894 255 255 255 1.0 12 0 35 0
1525 -0.32559147270046657 -0.3074008730535583 3.0229742743100894 255 255 255 1.0 12 0 35 0
1526 -0.3499891754077433 -0.3302361276861503 3.0067100803688462 255 255 255 1.0 12 0 35 0
1527 -0.38083287311256336 -0.294807278616754 3.0079575410616552 255 255 255 1.0 12 0 35 0
1528 0.12405131860962351 -0.06095233582263296 3.02133716928641 255 255 255 1.0 12 0 33 0
1529 0.05406463951896203 -0.13893986552269524 3.0009172341334454 255 255 255 1.0 12 0 33 0
1530 0.05406463951896203 -0.13893986552269524 3.0009172341334454 255 255 255 1.0 12 0 33 0
1531 0.028947053312291707 -0.07503251923768377 3.065407138844778 255 255 255 1.0 12 0 33 0
1532 -0.18663056968400676 -0.32352000610222653 2.985214310817492 255 255 255 1.0 12 0 33 0
1533 -0.23710924444659562 -0.4104840919273347 2.961418217557447 255 255 255 1.0 12 0 33 0
1534 0.21087131814365243 -0.026497254728238644 2.8922389012559644 255 255 255 1.0 33 0 34 0
1535 0.20148916627429603 -0.060552947867133985 2.8928027691527545 255 255 255 1.0 33 0 34 0
1536 0.15725723082555162 -0.15964479309353563 2.8645124372124298 255 255 255 1.0 33 0 34 0
1537 0.15332465239175155 -0.1709648297495804 2.8592944693541016 255 255 255 1.0 33 0 34 0
1538 0.17099493791353307 -0.11316514905366641 2.9160747346294813 255 255 255 1.0 33 0 34 0
1539 0.14873154062958072 -0.12137005182203892 2.9441988190927493 255 255 255 1.0 33 0 34 0
1540 0.1284731344442985 -0.124176405362346 2.9655369131218245 255 255 255 1.0 33 0 34 0
1541 0.07902524608477568 -0.20117908870178872 2.9165413838470555 255 255 255 1.0 33 0 34 0
1542 0.07902524608477568 -0.20117908870178872 2.9165413838470555 255 255 255 1.0 33 0 34 0
1543 0.11661135957927957 -0.10929421460614794 2.9846385674722216 255 255 255 1.0 33 0 34 0
1544 0.055994716206347474 -0.1860144182015774 2.9555767381738205 255 255 255 1.0 33 0 34 0
1545 0.1169190533448903 -0.05096673090795169 3.03921385400781 255 255 255 1.0 33 0 34 0
1546 0.10898432786079715 0.11735203533031138 3.091923545861828 255 255 255 1.0 33 0 34 0
1547 0.11460752622682775 -0.011709557335283014 3.0686600984600063 255 255 255 1.0 33 0 34 0
1548 -0.07248437806617565 -0.24204784988184214 2.923132613950917 255 255 255 1.0 33 0 34 0
1549 0.0037527149203554957 -0.16951134650535554 2.9861772181441677 255 255 255 1.0 33 0 34 0
1550 -0.11782546515255189 -0.33338430757993615 2.875941239002583 255 255 255 1.0 33 0 34 0
1551 -0.0837346953994437 -0.2604622503568153 2.9148198529001346 255 255 255 1.0 33 0 34 0
1552 -0.09250612389541005 -0.26816363573033286 2.90908909079573 255 255 255 1.0 33 0 34 0
1553 0.061442075770484154 -0.0971235769024524 3.044668011115809 255 255 255 1.0 33 0 34 0
1554 0.061442075770484154 -0.0971235769024524 3.044668011115809 255 255 255 1.0 33 0 34 0
1555 -0.14568350646984307 -0.38061284630704273 2.8545311838780787 255 255 255 1.0 33 0 34 0
1556 0.03995026618456125 -0.0807467104312799 3.059435391778251 255 255 255 1.0 33 0 34 0
1557 -0.031236908345920265 -0.15734314573642558 3.001636248102142 255 255 255 1.0 33 0 34 0
1558 0.03719529112772107 -0.09653194592142332 3.056572451612601 255 255 255 1.0 33 0 34 0
1559 -0.07696027841155591 -0.2022866499215155 2.9743191097849015 255 255 255 1.0 33 0 34 0
1560 -0.0766506375036241 -0.17694601212341604 2.987265591725104 255 255 255 1.0 33 0 34 0
1561 -0.012554144402849127 -0.13006076067604108 3.035842867977595 255 255 255 1.0 33 0 34 0
1562 -0.11018944658403612 -0.25168221908413574 2.958385890538843 255 255 255 1.0 33 0 34 0
1563 -0.11018944658403612 -0.25168221908413574 2.958385890538843 255 255 255 1.0 33 0 34 0
1564 -0.14229493890090578 -0.34497759504974634 2.9193465833318766 255 255 255 1.0 33 0 34 0
1565 -0.14229493890090578 -0.34497759504974634 2.9193465833318766 255 255 255 1.0 33 0 34 0
1566 -0.12583027476322164 -0.26713269241458026 2.9492823416265996 255 255 255 1.0 33 0 34 0
1567 -0.06554125283527341 -0.15435486819973052 3.0157325494020695 255 255 255 1.0 33 0 34 0
1568 -0.18079297577651024 -0.43598245413326403 2.8860980762247075 255 255 255 1.0 33 0 34 0
1569 -0.14127188630728726 -0.2938460505073837 2.95061729470958 255 255 255 1.0 33 0 34 0
1570 -0.1609283410880332 -0.36327964475448493 2.92318291740209 255 255 255 1.0 33 0 34 0
1571 -0.06378824244703298 -0.12896939530703025 3.0400459468117194 255 255 255 1.0 33 0 34 0
1572 0.017204838396184693 -0.0570850472316558 3.1044087320729603 255 255 255 1.0 33 0 34 0
1573 0.017204838396184693 -0.0570850472316558 3.1044087320729603 255 255 255 1.0 33 0 34 0
1574 -0.1567730179230754 -0.3607974147484732 2.932641652681879 255 255 255 1.0 33 0 34 0
1575 -0.20210654529293662 -0.44892223307931645 2.893029482571022 255 255 255 1.0 33 0 34 0
1576 -0.20210654529293662 -0.44892223307931645 2.893029482571022 255 255 255 1.0 33 0 34 0
1577 -0.16303358385240418 -0.37307604684103923 2.941595822451941 255 255 255 1.0 33 0 34 0
1578 -0.00512895887704852 -0.05546013931775646 3.112271524201985 255 255 255 1.0 33 0 34 0
1579 -0.14019891827184802 -0.23929691673727269 2.998041529008902 255 255 255 1.0 33 0 34 0
1580 -0.01669477029402906 -0.05726705793554058 3.1144003577560775 255 255 255 1.0 33 0 34 0
1581 -0.005827140052678316 -0.0393279378366335 3.1270086595743316 255 255 255 1.0 33 0 34 0
1582 -0.17617353010884476 -0.3466629422294926 2.963280813486847 255 255 255 1.0 33 0 34 0
1583 -0.18339497363066978 -0.3304567557446236 2.9777810710454764 255 255 255 1.0 33 0 34 0
1584 -0.22870468568866034 -0.433527346821115 2.9355191760451604 255 255 255 1.0 33 0 34 0
1585 -0.1413327086602184 -0.16579478606095288 3.0560218812304876 255 255 255 1.0 33 0 34 0
1586 -0.1413327086602184 -0.16579478606095288 3.0560218812304876 255 255 255 1.0 33 0 34 0
1587 -0.19782637756552662 -0.3148682811337737 2.9925173053632492 255 255 255 1.0 33 0 34 0
1588 -0.23928353913034606 -0.39443935675589176 2.9721367081172576 255 255 255 1.0 33 0 34 0
1589 -0.2612708379292748 -0.35254171083636354 2.978828989665351 255 255 255 1.0 33 0 34 0
1590 -0.3128843532197368 -0.35970351399011996 2.997309695390405 255 255 255 1.0 33 0 34 0
1591 0.1996494697736598 -0.11787977660674175 2.871709642951405 255 255 255 1.0 34 0 35 0
1592 0.19668513911946692 -0.06326867107870696 2.9296142846878035 255 255 255 1.0 34 0 35 0
1593 0.1689690684591093 -0.15308933163053412 2.890165536656338 255 255 255 1.0 34 0 35 0
1594 0.13375868316420036 -0.06869460103671066 3.0043515683996573 255 255 255 1.0 34 0 35 0
1595 0.11193858561839129 -0.07824773431174635 3.017298631863545 255 255 255 1.0 34 0 35 0
1596 0.06237892742940163 -0.16642843993499856 2.9737187911045484 255 255 255 1.0 34 0 35 0
1597 0.07587163574099935 -0.11059815891153249 3.015858786916671 255 255 255 1.0 34 0 35 0
1598 0.07587163574099935 -0.11059815891153249 3.015858786916671 255 255 255 1.0 34 0 35 0
1599 -0.07828532525193602 -0.2710947160849814 2.881188339484145 255 255 255 1.0 34 0 35 0
1600 -0.08666646803400618 -0.2557648527523235 2.9258218173784654 255 255 255 1.0 34 0 35 0
1601 -0.11593062032237839 -0.3043740301678169 2.8943269561431495 255 255 255 1.0 34 0 35 0
1602 -0.10361300018401796 -0.2698643442725477 2.9276759546676674 255 255 255 1.0 34 0 35 0
1603 -0.12949359019894208 -0.6138410084623369 2.8300576669188753 255 255 255 1.0 34 0 35 0
1604 -0.05646657137932543 -0.146692524678832 3.0159529119235216 255 255 255 1.0 34 0 35 0
1605 -0.08402206914936504 -0.2041065141309752 2.9779225022788682 255 255 255 1.0 34 0 35 0
1606 -0.08402206914936504 -0.2041065141309752 2.9779225022788682 255 255 255 1.0 34 0 35 0
1607 -0.13376595418504825 -0.34846465337972526 2.9101777739851316 255 255 255 1.0 34 0 35 0
1608 -0.13376595418504825 -0.34846465337972526 2.9101777739851316 255 255 255 1.0 34 0 35 0
1609 -0.1689817328578419 -0.40422669708989933 2.8966820986320885 255 255 255 1.0 34 0 35 0
1610 -0.18218377202799133 -0.414548527890152 2.8850740971666604 255 255 255 1.0 34 0 35 0
1611 -0.13172044254397167 -0.24647437152372126 2.9759008922852144 255 255 255 1.0 34 0 35 0
1612 -0.1629831924194307 -0.3244620995868795 2.966044266023645 255 255 255 1.0 34 0 35 0
1613 -0.17479473541645132 -0.35192623151003993 2.9570677471341065 255 255 255 1.0 34 0 35 0
1614 -0.18062762710315838 -0.35684657140745435 2.951986429646036 255 255 255 1.0 34 0 35 0
1615 -0.19793236115546015 -0.3815956181651659 2.937444033639363 255 255 255 1.0 34 0 35 0
1616 -0.2237829251226552 -0.44430852054654774 2.903365312472619 255 255 255 1.0 34 0 35 0
1617 -0.14051350362988277 -0.14889554302019503 3.0599646219381516 255 255 255 1.0 34 0 35 0
1618 -0.14051350362988277 -0.14889554302019503 3.0599646219381516 255 255 255 1.0 34 0 35 0
1619 -0.23360722911794404 -0.44218582986143284 2.927189562870949 255 255 255 1.0 34 0 35 0
1620 -0.17963233027333336 -0.15246212264756878 3.0624081156946024 255 255 255 1.0 34 0 35 0
1621 -0.21439825221309208 -0.29612691418718334 3.0054457299874775 255 255 255 1.0 34 0 35 0
1622 -0.2809752826749662 -0.4101006163691713 2.9806812940480842 255 255 255 1.0 34 0 35 0
1623 -0.2809752826749662 -0.4101006163691713 2.9806812940480842 255 255 255 1.0 34 0 35 0
1624 -0.2860635837711754 -0.23224204509068605 3.02457922106169 255 255 255 1.0 34 0 35 0
1625 0.15707821872418104 -0.1421493267734395 2.923498877384383 255 255 255 1.0 12 0 34 0
1626 0.14878011838923128 -0.13970424307720175 2.9351785200963234 255 255 255 1.0 12 0 34 0
1627 0.14129727539340423 -0.15661308545210828 2.930117827340901 255 255 255 1.0 12 0 34 0
1628 0.14213261402479702 -0.12770646858788065 2.9550005440013956 255 255 255 1.0 12 0 34 0
1629 0.14183332835561618 -0.1273090410068908 2.954699079654016 255 255 255 1.0 12 0 34 0
1630 0.13783223484752846 -0.14006204448827925 2.9489657484372676 255 255 255 1.0 12 0 34 0
1631 0.1335917105145298 -0.15092525654064967 2.9403388591877833 255 255 255 1.0 12 0 34 0
1632 0.1260452649832027 -0.14363907005276613 2.958152422158013 255 255 255 1.0 12 0 34 0
1633 0.13715835026844775 -0.025746553534556932 3.0337074466917406 255 255 255 1.0 12 0 34 0
1634 0.12198438292049421 -0.075816014070821 3.010718356495548 255 255 255 1.0 12 0 34 0
1635 0.12445231701800867 -0.012258838381219465 3.057206812445152 255 255 255 1.0 12 0 34 0
1636 0.12445231701800867 -0.012258838381219465 3.057206812445152 255 255 255 1.0 12 0 34 0
1637 0.12445231701800867 -0.012258838381219465 3.057206812445152 255 255 255 1.0 12 0 34 0
1638 0.12113887725404068 -0.029070864606156058 3.0471147563802505 255 255 255 1.0 12 0 34 0
1639 0.1082634403351824 -0.1404068245251657 2.9717845239282012 255 255 255 1.0 12 0 34 0
1640 0.1082634403351824 -0.1404068245251657 2.9717845239282012 255 255 255 1.0 12 0 34 0
1641 0.10121168401860925 -0.10123000457915021 3.0042483711645604 255 255 255 1.0 12 0 34 0
1642 0.09041048430570651 -0.1281890540017417 2.991554619559832 255 255 255 1.0 12 0 34 0
1643 0.10240626956817932 -0.006104056811912727 3.0789724898622484 255 255 255 1.0 12 0 34 0
1644 0.05943264391890947 -0.17251592686400669 2.8084545153168863 255 255 255 1.0 12 0 34 0
1645 0.09852455712453476 -0.014672670763015493 3.0761915395403503 255 255 255 1.0 12 0 34 0
1646 0.09415175019191155 -0.035062139742285656 3.06054019269071 255 255 255 1.0 12 0 34 0
1647 0.08521694173906236 -0.11232734364988385 3.0107346872968392 255 255 255 1.0 12 0 34 0
1648 0.07979630257921734 -0.12740606486474323 2.9997257516044162 255 255 255 1.0 12 0 34 0
1649 0.0803551376935672 -0.08254237328707006 3.0406663082549144 255 255 255 1.0 12 0 34 0
1650 0.07670028442289892 -0.09804620646694451 3.0272104113965277 255 255 255 1.0 12 0 34 0
